173.78,9.318125000000002,16,9.977500000000001,16,10.141249999999998,16,28.110624999999995,16,23.41,16,38.87473684210526,38,4.696486486486488,38,15.04083333333333,12,6.826666666666667,12,10.410833333333334,12,1.5424999999999998,12,27.5825,12,185.93205666192503
192.5,9.318125000000002,16,9.977500000000001,16,10.141249999999998,16,28.110624999999995,16,23.41,16,38.87473684210526,38,4.696486486486488,38,15.04083333333333,12,6.826666666666667,12,10.410833333333334,12,1.5424999999999998,12,27.5825,12,185.93205666192503
141.04,9.318125000000002,16,9.977500000000001,16,10.141249999999998,16,28.110624999999995,16,23.41,16,38.87473684210526,38,4.696486486486488,38,15.04083333333333,12,6.826666666666667,12,10.410833333333334,12,1.5424999999999998,12,27.5825,12,185.93205666192503
202.21,9.318125000000002,16,9.977500000000001,16,10.141249999999998,16,28.110624999999995,16,23.41,16,38.87473684210526,38,4.696486486486488,38,15.04083333333333,12,6.826666666666667,12,10.410833333333334,12,1.5424999999999998,12,27.5825,12,185.93205666192503
360.56,9.318125000000002,16,9.977500000000001,16,10.141249999999998,16,28.110624999999995,16,23.41,16,38.87473684210526,38,4.696486486486488,38,15.04083333333333,12,6.826666666666667,12,10.410833333333334,12,1.5424999999999998,12,27.5825,12,185.93205666192503
168.36,9.318125000000002,16,9.977500000000001,16,10.141249999999998,16,28.110624999999995,16,23.41,16,38.87473684210526,38,4.696486486486488,38,15.04083333333333,12,6.826666666666667,12,10.410833333333334,12,1.5424999999999998,12,27.5825,12,185.93205666192503
248.15,9.578,11,11.186363636363636,11,10.343636363636366,11,36.11363636363637,11,27.577272727272728,11,31.568181818181827,22,3.2304761904761907,22,17.665714285714284,7,12.070000000000002,7,10.954285714285714,7,1.3185714285714287,7,24.094285714285714,7,195.70042424242422
125.53,9.578,11,11.186363636363636,11,10.343636363636366,11,36.11363636363637,11,27.577272727272728,11,31.568181818181827,22,3.2304761904761907,22,17.665714285714284,7,12.070000000000002,7,10.954285714285714,7,1.3185714285714287,7,24.094285714285714,7,195.70042424242422
175.44,9.578,11,11.186363636363636,11,10.343636363636366,11,36.11363636363637,11,27.577272727272728,11,31.568181818181827,22,3.2304761904761907,22,17.665714285714284,7,12.070000000000002,7,10.954285714285714,7,1.3185714285714287,7,24.094285714285714,7,195.70042424242422
213.84,9.578,11,11.186363636363636,11,10.343636363636366,11,36.11363636363637,11,27.577272727272728,11,31.568181818181827,22,3.2304761904761907,22,17.665714285714284,7,12.070000000000002,7,10.954285714285714,7,1.3185714285714287,7,24.094285714285714,7,195.70042424242422
154.72,9.578,11,11.186363636363636,11,10.343636363636366,11,36.11363636363637,11,27.577272727272728,11,31.568181818181827,22,3.2304761904761907,22,17.665714285714284,7,12.070000000000002,7,10.954285714285714,7,1.3185714285714287,7,24.094285714285714,7,195.70042424242422
311.28,11.675999999999998,5,13.831999999999999,5,14.288,5,34.998,5,25.810000000000002,5,41.409444444444446,18,2.838823529411765,18,18.871666666666666,6,8.898333333333335,6,12.555000000000001,6,1.6466666666666665,6,35.335,6,222.15893464052292
237.09,11.675999999999998,5,13.831999999999999,5,14.288,5,34.998,5,25.810000000000002,5,41.409444444444446,18,2.838823529411765,18,18.871666666666666,6,8.898333333333335,6,12.555000000000001,6,1.6466666666666665,6,35.335,6,222.15893464052292
224.42,11.675999999999998,5,13.831999999999999,5,14.288,5,34.998,5,25.810000000000002,5,41.409444444444446,18,2.838823529411765,18,18.871666666666666,6,8.898333333333335,6,12.555000000000001,6,1.6466666666666665,6,35.335,6,222.15893464052292
74.68,10.030000000000001,5,11.826,5,12.559999999999999,5,29.48,5,23.65,5,41.1986956521739,23,4.085909090909091,23,21.022,5,9.222,5,12.951999999999998,5,1.6460000000000001,5,15.806000000000001,5,193.478604743083
209.64,10.030000000000001,5,11.826,5,12.559999999999999,5,29.48,5,23.65,5,41.1986956521739,23,4.085909090909091,23,21.022,5,9.222,5,12.951999999999998,5,1.6460000000000001,5,15.806000000000001,5,193.478604743083
171.07,10.030000000000001,5,11.826,5,12.559999999999999,5,29.48,5,23.65,5,41.1986956521739,23,4.085909090909091,23,21.022,5,9.222,5,12.951999999999998,5,1.6460000000000001,5,15.806000000000001,5,193.478604743083
196.31,10.030000000000001,5,11.826,5,12.559999999999999,5,29.48,5,23.65,5,41.1986956521739,23,4.085909090909091,23,21.022,5,9.222,5,12.951999999999998,5,1.6460000000000001,5,15.806000000000001,5,193.478604743083
239.98,10.030000000000001,5,11.826,5,12.559999999999999,5,29.48,5,23.65,5,41.1986956521739,23,4.085909090909091,23,21.022,5,9.222,5,12.951999999999998,5,1.6460000000000001,5,15.806000000000001,5,193.478604743083
