128.75,9.364444444444445,9,5.681111111111112,9,52.8225,12,2.5058333333333334,12,17.07,2,7.970000000000001,2,11.19,2,1.4249999999999998,2,13.26,2,121.28888888888889
71.89,9.364444444444445,9,5.681111111111112,9,52.8225,12,2.5058333333333334,12,17.07,2,7.970000000000001,2,11.19,2,1.4249999999999998,2,13.26,2,121.28888888888889
177.11,9.364444444444445,9,5.681111111111112,9,52.8225,12,2.5058333333333334,12,17.07,2,7.970000000000001,2,11.19,2,1.4249999999999998,2,13.26,2,121.28888888888889
104.33,9.364444444444445,9,5.681111111111112,9,52.8225,12,2.5058333333333334,12,17.07,2,7.970000000000001,2,11.19,2,1.4249999999999998,2,13.26,2,121.28888888888889
212.31,12.670769230769233,13,9.592307692307692,13,36.14947368421052,19,3.9483333333333337,19,25.23714285714286,7,8.25,7,16.365714285714283,7,1.695714285714286,7,20.20428571428571,7,134.11374108347792
151.44,12.670769230769233,13,9.592307692307692,13,36.14947368421052,19,3.9483333333333337,19,25.23714285714286,7,8.25,7,16.365714285714283,7,1.695714285714286,7,20.20428571428571,7,134.11374108347792
115.11,12.670769230769233,13,9.592307692307692,13,36.14947368421052,19,3.9483333333333337,19,25.23714285714286,7,8.25,7,16.365714285714283,7,1.695714285714286,7,20.20428571428571,7,134.11374108347792
155.41,12.670769230769233,13,9.592307692307692,13,36.14947368421052,19,3.9483333333333337,19,25.23714285714286,7,8.25,7,16.365714285714283,7,1.695714285714286,7,20.20428571428571,7,134.11374108347792
151.02,7.868181818181819,11,6.561818181818182,11,24.042307692307695,14,12.790000000000001,14,13.14,6,6.726666666666667,6,10.238333333333333,6,1.6766666666666667,6,31.285,6,114.32897435897434
108.87,7.868181818181819,11,6.561818181818182,11,24.042307692307695,14,12.790000000000001,14,13.14,6,6.726666666666667,6,10.238333333333333,6,1.6766666666666667,6,31.285,6,114.32897435897434
173.37,7.868181818181819,11,6.561818181818182,11,24.042307692307695,14,12.790000000000001,14,13.14,6,6.726666666666667,6,10.238333333333333,6,1.6766666666666667,6,31.285,6,114.32897435897434
125.44,7.868181818181819,11,6.561818181818182,11,24.042307692307695,14,12.790000000000001,14,13.14,6,6.726666666666667,6,10.238333333333333,6,1.6766666666666667,6,31.285,6,114.32897435897434
162.56,7.868181818181819,11,6.561818181818182,11,24.042307692307695,14,12.790000000000001,14,13.14,6,6.726666666666667,6,10.238333333333333,6,1.6766666666666667,6,31.285,6,114.32897435897434
92.82,10.668,10,7.692,10,36.97647058823528,17,15.184705882352944,17,29.641999999999996,5,13.668000000000001,5,8.972,5,0.95,5,9.959999999999999,5,133.71317647058822
78.81,10.668,10,7.692,10,36.97647058823528,17,15.184705882352944,17,29.641999999999996,5,13.668000000000001,5,8.972,5,0.95,5,9.959999999999999,5,133.71317647058822
131.89,10.668,10,7.692,10,36.97647058823528,17,15.184705882352944,17,29.641999999999996,5,13.668000000000001,5,8.972,5,0.95,5,9.959999999999999,5,133.71317647058822
75.11,11.37,15,6.277142857142856,15,29.680000000000003,22,6.7109523809523814,22,15.538333333333334,6,7.368333333333333,6,10.88,6,1.4816666666666667,6,24.261666666666667,6,113.56809523809525
96.02,11.37,15,6.277142857142856,15,29.680000000000003,22,6.7109523809523814,22,15.538333333333334,6,7.368333333333333,6,10.88,6,1.4816666666666667,6,24.261666666666667,6,113.56809523809525
184.72,11.37,15,6.277142857142856,15,29.680000000000003,22,6.7109523809523814,22,15.538333333333334,6,7.368333333333333,6,10.88,6,1.4816666666666667,6,24.261666666666667,6,113.56809523809525
124.46,11.37,15,6.277142857142856,15,29.680000000000003,22,6.7109523809523814,22,15.538333333333334,6,7.368333333333333,6,10.88,6,1.4816666666666667,6,24.261666666666667,6,113.56809523809525
151.87,11.37,15,6.277142857142856,15,29.680000000000003,22,6.7109523809523814,22,15.538333333333334,6,7.368333333333333,6,10.88,6,1.4816666666666667,6,24.261666666666667,6,113.56809523809525
138.98,7.623846153846155,14,5.943846153846153,14,32.623,20,4.503684210526316,20,16.614,5,7.773999999999999,5,11.028,5,1.444,5,14.732,5,102.28637651821863
98.59,7.623846153846155,14,5.943846153846153,14,32.623,20,4.503684210526316,20,16.614,5,7.773999999999999,5,11.028,5,1.444,5,14.732,5,102.28637651821863
113.69,7.623846153846155,14,5.943846153846153,14,32.623,20,4.503684210526316,20,16.614,5,7.773999999999999,5,11.028,5,1.444,5,14.732,5,102.28637651821863
87.16,7.623846153846155,14,5.943846153846153,14,32.623,20,4.503684210526316,20,16.614,5,7.773999999999999,5,11.028,5,1.444,5,14.732,5,102.28637651821863
104.42,7.623846153846155,14,5.943846153846153,14,32.623,20,4.503684210526316,20,16.614,5,7.773999999999999,5,11.028,5,1.444,5,14.732,5,102.28637651821863
98.76,9.59764705882353,17,6.42764705882353,17,45.152000000000015,26,3.2112,26,16.811,10,8.078999999999999,10,14.513000000000002,10,1.302,10,16.872,10,121.96549411764708
100.37,9.59764705882353,17,6.42764705882353,17,45.152000000000015,26,3.2112,26,16.811,10,8.078999999999999,10,14.513000000000002,10,1.302,10,16.872,10,121.96549411764708
104.52,9.59764705882353,17,6.42764705882353,17,45.152000000000015,26,3.2112,26,16.811,10,8.078999999999999,10,14.513000000000002,10,1.302,10,16.872,10,121.96549411764708
80.92,9.59764705882353,17,6.42764705882353,17,45.152000000000015,26,3.2112,26,16.811,10,8.078999999999999,10,14.513000000000002,10,1.302,10,16.872,10,121.96549411764708
141.51,9.59764705882353,17,6.42764705882353,17,45.152000000000015,26,3.2112,26,16.811,10,8.078999999999999,10,14.513000000000002,10,1.302,10,16.872,10,121.96549411764708
293.2,9.59764705882353,17,6.42764705882353,17,45.152000000000015,26,3.2112,26,16.811,10,8.078999999999999,10,14.513000000000002,10,1.302,10,16.872,10,121.96549411764708
123.18,7.521666666666668,12,5.509166666666666,12,38.282000000000004,15,3.1153333333333335,15,15.046666666666667,3,7.426666666666667,3,24.060000000000002,3,1.67,3,36.24333333333333,3,138.87483333333333
96.39,7.521666666666668,12,5.509166666666666,12,38.282000000000004,15,3.1153333333333335,15,15.046666666666667,3,7.426666666666667,3,24.060000000000002,3,1.67,3,36.24333333333333,3,138.87483333333333
133.0,7.521666666666668,12,5.509166666666666,12,38.282000000000004,15,3.1153333333333335,15,15.046666666666667,3,7.426666666666667,3,24.060000000000002,3,1.67,3,36.24333333333333,3,138.87483333333333
208.84,9.028,10,5.978,10,26.10230769230769,13,3.8324999999999996,13,20.075000000000003,4,8.872499999999999,4,12.64,4,1.6324999999999998,4,38.252500000000005,4,126.41330769230768
149.16,9.028,10,5.978,10,26.10230769230769,13,3.8324999999999996,13,20.075000000000003,4,8.872499999999999,4,12.64,4,1.6324999999999998,4,38.252500000000005,4,126.41330769230768
102.28,9.028,10,5.978,10,26.10230769230769,13,3.8324999999999996,13,20.075000000000003,4,8.872499999999999,4,12.64,4,1.6324999999999998,4,38.252500000000005,4,126.41330769230768
23.1,11.945,6,9.546666666666667,6,27.442,10,3.344,10,20.61,4,10.0,4,20.427500000000002,4,1.9575,4,20.434999999999995,4,125.70766666666665
112.05,11.945,6,9.546666666666667,6,27.442,10,3.344,10,20.61,4,10.0,4,20.427500000000002,4,1.9575,4,20.434999999999995,4,125.70766666666665
200.01,8.612,11,5.887999999999999,11,27.930000000000003,13,6.322500000000001,13,28.05,1,13.09,1,34.17,1,1.37,1,13.04,1,138.47250000000003
140.15,8.612,11,5.887999999999999,11,27.930000000000003,13,6.322500000000001,13,28.05,1,13.09,1,34.17,1,1.37,1,13.04,1,138.47250000000003
86.62,8.612,11,5.887999999999999,11,27.930000000000003,13,6.322500000000001,13,28.05,1,13.09,1,34.17,1,1.37,1,13.04,1,138.47250000000003
132.95,8.612,11,5.887999999999999,11,27.930000000000003,13,6.322500000000001,13,28.05,1,13.09,1,34.17,1,1.37,1,13.04,1,138.47250000000003
49.91,8.612,11,5.887999999999999,11,27.930000000000003,13,6.322500000000001,13,28.05,1,13.09,1,34.17,1,1.37,1,13.04,1,138.47250000000003
97.57,9.243846153846153,13,5.806153846153847,13,17.39117647058824,18,5.62235294117647,18,22.142857142857142,7,19.41714285714286,7,16.12,7,1.727142857142857,7,36.86142857142857,7,134.33210084033615
107.16,9.243846153846153,13,5.806153846153847,13,17.39117647058824,18,5.62235294117647,18,22.142857142857142,7,19.41714285714286,7,16.12,7,1.727142857142857,7,36.86142857142857,7,134.33210084033615
223.53,9.243846153846153,13,5.806153846153847,13,17.39117647058824,18,5.62235294117647,18,22.142857142857142,7,19.41714285714286,7,16.12,7,1.727142857142857,7,36.86142857142857,7,134.33210084033615
142.3,9.243846153846153,13,5.806153846153847,13,17.39117647058824,18,5.62235294117647,18,22.142857142857142,7,19.41714285714286,7,16.12,7,1.727142857142857,7,36.86142857142857,7,134.33210084033615
79.86,9.243846153846153,13,5.806153846153847,13,17.39117647058824,18,5.62235294117647,18,22.142857142857142,7,19.41714285714286,7,16.12,7,1.727142857142857,7,36.86142857142857,7,134.33210084033615
96.6,9.585555555555555,9,6.757777777777778,9,25.01,15,2.2860000000000005,15,18.182,10,8.235,10,15.343999999999998,10,1.5509999999999997,10,23.092000000000002,10,110.04333333333334
80.04,9.585555555555555,9,6.757777777777778,9,25.01,15,2.2860000000000005,15,18.182,10,8.235,10,15.343999999999998,10,1.5509999999999997,10,23.092000000000002,10,110.04333333333334
293.32,9.585555555555555,9,6.757777777777778,9,25.01,15,2.2860000000000005,15,18.182,10,8.235,10,15.343999999999998,10,1.5509999999999997,10,23.092000000000002,10,110.04333333333334
152.38,9.585555555555555,9,6.757777777777778,9,25.01,15,2.2860000000000005,15,18.182,10,8.235,10,15.343999999999998,10,1.5509999999999997,10,23.092000000000002,10,110.04333333333334
67.21,9.585555555555555,9,6.757777777777778,9,25.01,15,2.2860000000000005,15,18.182,10,8.235,10,15.343999999999998,10,1.5509999999999997,10,23.092000000000002,10,110.04333333333334
39.99,9.075384615384618,14,6.629230769230769,14,44.784444444444446,18,3.8183333333333334,18,15.916,5,14.235999999999999,5,14.604,5,1.3679999999999999,5,12.434000000000001,5,122.86539316239316
127.53,9.075384615384618,14,6.629230769230769,14,44.784444444444446,18,3.8183333333333334,18,15.916,5,14.235999999999999,5,14.604,5,1.3679999999999999,5,12.434000000000001,5,122.86539316239316
67.84,11.580000000000002,8,6.13,8,26.55857142857143,14,2.1092307692307695,14,13.117142857142856,7,6.178571428571429,7,14.772857142857143,7,1.3814285714285717,7,23.090000000000003,7,104.91780219780223
108.21,11.580000000000002,8,6.13,8,26.55857142857143,14,2.1092307692307695,14,13.117142857142856,7,6.178571428571429,7,14.772857142857143,7,1.3814285714285717,7,23.090000000000003,7,104.91780219780223
117.78,11.580000000000002,8,6.13,8,26.55857142857143,14,2.1092307692307695,14,13.117142857142856,7,6.178571428571429,7,14.772857142857143,7,1.3814285714285717,7,23.090000000000003,7,104.91780219780223
100.67,11.580000000000002,8,6.13,8,26.55857142857143,14,2.1092307692307695,14,13.117142857142856,7,6.178571428571429,7,14.772857142857143,7,1.3814285714285717,7,23.090000000000003,7,104.91780219780223
104.31,11.580000000000002,8,6.13,8,26.55857142857143,14,2.1092307692307695,14,13.117142857142856,7,6.178571428571429,7,14.772857142857143,7,1.3814285714285717,7,23.090000000000003,7,104.91780219780223
95.01,11.580000000000002,8,6.13,8,26.55857142857143,14,2.1092307692307695,14,13.117142857142856,7,6.178571428571429,7,14.772857142857143,7,1.3814285714285717,7,23.090000000000003,7,104.91780219780223
