105.39,10.918205128205127,40,5.554615384615386,40,3.8782500000000013,40,4.7117499999999986,40,0.793913043478261,23,28.909565217391304,23,54.766298773690075
83.83,10.918205128205127,40,5.554615384615386,40,3.8782500000000013,40,4.7117499999999986,40,0.793913043478261,23,28.909565217391304,23,54.766298773690075
65.67,10.918205128205127,40,5.554615384615386,40,3.8782500000000013,40,4.7117499999999986,40,0.793913043478261,23,28.909565217391304,23,54.766298773690075
85.11,10.918205128205127,40,5.554615384615386,40,3.8782500000000013,40,4.7117499999999986,40,0.793913043478261,23,28.909565217391304,23,54.766298773690075
50.57,10.918205128205127,40,5.554615384615386,40,3.8782500000000013,40,4.7117499999999986,40,0.793913043478261,23,28.909565217391304,23,54.766298773690075
65.07,10.918205128205127,40,5.554615384615386,40,3.8782500000000013,40,4.7117499999999986,40,0.793913043478261,23,28.909565217391304,23,54.766298773690075
50.16,11.122926829268295,42,6.191219512195123,42,4.5568292682926845,41,5.286428571428571,42,0.9344827586206894,29,42.394827586206915,29,70.48671452601228
81.35,11.122926829268295,42,6.191219512195123,42,4.5568292682926845,41,5.286428571428571,42,0.9344827586206894,29,42.394827586206915,29,70.48671452601228
75.48,11.122926829268295,42,6.191219512195123,42,4.5568292682926845,41,5.286428571428571,42,0.9344827586206894,29,42.394827586206915,29,70.48671452601228
67.89,11.122926829268295,42,6.191219512195123,42,4.5568292682926845,41,5.286428571428571,42,0.9344827586206894,29,42.394827586206915,29,70.48671452601228
85.1,11.122926829268295,42,6.191219512195123,42,4.5568292682926845,41,5.286428571428571,42,0.9344827586206894,29,42.394827586206915,29,70.48671452601228
78.33,11.122926829268295,42,6.191219512195123,42,4.5568292682926845,41,5.286428571428571,42,0.9344827586206894,29,42.394827586206915,29,70.48671452601228
58.46,12.73244444444445,47,6.501333333333335,47,4.857555555555555,47,5.255000000000001,47,0.8660526315789475,39,40.65538461538462,39,70.8677705802969
103.07,12.73244444444445,47,6.501333333333335,47,4.857555555555555,47,5.255000000000001,47,0.8660526315789475,39,40.65538461538462,39,70.8677705802969
90.96,12.73244444444445,47,6.501333333333335,47,4.857555555555555,47,5.255000000000001,47,0.8660526315789475,39,40.65538461538462,39,70.8677705802969
63.41,12.73244444444445,47,6.501333333333335,47,4.857555555555555,47,5.255000000000001,47,0.8660526315789475,39,40.65538461538462,39,70.8677705802969
59.08,12.73244444444445,47,6.501333333333335,47,4.857555555555555,47,5.255000000000001,47,0.8660526315789475,39,40.65538461538462,39,70.8677705802969
86.53,12.73244444444445,47,6.501333333333335,47,4.857555555555555,47,5.255000000000001,47,0.8660526315789475,39,40.65538461538462,39,70.8677705802969
75.99,11.3874358974359,80,6.432948717948721,80,4.273333333333333,79,5.15759493670886,80,0.864181818181818,57,39.40298245614036,57,67.51847715974898
94.22,11.3874358974359,80,6.432948717948721,80,4.273333333333333,79,5.15759493670886,80,0.864181818181818,57,39.40298245614036,57,67.51847715974898
121.91,11.3874358974359,80,6.432948717948721,80,4.273333333333333,79,5.15759493670886,80,0.864181818181818,57,39.40298245614036,57,67.51847715974898
69.64,11.3874358974359,80,6.432948717948721,80,4.273333333333333,79,5.15759493670886,80,0.864181818181818,57,39.40298245614036,57,67.51847715974898
98.93,11.3874358974359,80,6.432948717948721,80,4.273333333333333,79,5.15759493670886,80,0.864181818181818,57,39.40298245614036,57,67.51847715974898
64.42,11.3874358974359,80,6.432948717948721,80,4.273333333333333,79,5.15759493670886,80,0.864181818181818,57,39.40298245614036,57,67.51847715974898
65.64,12.516111111111114,56,6.663333333333332,56,4.917592592592592,56,5.934363636363639,56,1.042432432432432,38,66.04210526315788,38,97.11593836899097
91.22,12.516111111111114,56,6.663333333333332,56,4.917592592592592,56,5.934363636363639,56,1.042432432432432,38,66.04210526315788,38,97.11593836899097
62.96,12.516111111111114,56,6.663333333333332,56,4.917592592592592,56,5.934363636363639,56,1.042432432432432,38,66.04210526315788,38,97.11593836899097
49.85,12.516111111111114,56,6.663333333333332,56,4.917592592592592,56,5.934363636363639,56,1.042432432432432,38,66.04210526315788,38,97.11593836899097
94.12,12.516111111111114,56,6.663333333333332,56,4.917592592592592,56,5.934363636363639,56,1.042432432432432,38,66.04210526315788,38,97.11593836899097
73.52,12.516111111111114,56,6.663333333333332,56,4.917592592592592,56,5.934363636363639,56,1.042432432432432,38,66.04210526315788,38,97.11593836899097
73.28,10.700204081632654,50,6.291224489795919,50,4.391632653061225,50,5.085102040816327,50,0.7828125,33,39.45545454545455,33,66.70643031076068
62.3,10.700204081632654,50,6.291224489795919,50,4.391632653061225,50,5.085102040816327,50,0.7828125,33,39.45545454545455,33,66.70643031076068
61.27,10.700204081632654,50,6.291224489795919,50,4.391632653061225,50,5.085102040816327,50,0.7828125,33,39.45545454545455,33,66.70643031076068
63.81,10.700204081632654,50,6.291224489795919,50,4.391632653061225,50,5.085102040816327,50,0.7828125,33,39.45545454545455,33,66.70643031076068
53.88,10.700204081632654,50,6.291224489795919,50,4.391632653061225,50,5.085102040816327,50,0.7828125,33,39.45545454545455,33,66.70643031076068
104.46,10.700204081632654,50,6.291224489795919,50,4.391632653061225,50,5.085102040816327,50,0.7828125,33,39.45545454545455,33,66.70643031076068
65.09,11.842558139534884,45,6.446136363636364,45,5.387674418604652,45,5.700454545454545,45,0.8658823529411764,35,32.388000000000005,35,62.630705820171634
96.96,11.842558139534884,45,6.446136363636364,45,5.387674418604652,45,5.700454545454545,45,0.8658823529411764,35,32.388000000000005,35,62.630705820171634
58.27,11.842558139534884,45,6.446136363636364,45,5.387674418604652,45,5.700454545454545,45,0.8658823529411764,35,32.388000000000005,35,62.630705820171634
61.96,11.842558139534884,45,6.446136363636364,45,5.387674418604652,45,5.700454545454545,45,0.8658823529411764,35,32.388000000000005,35,62.630705820171634
68.63,11.842558139534884,45,6.446136363636364,45,5.387674418604652,45,5.700454545454545,45,0.8658823529411764,35,32.388000000000005,35,62.630705820171634
51.47,11.842558139534884,45,6.446136363636364,45,5.387674418604652,45,5.700454545454545,45,0.8658823529411764,35,32.388000000000005,35,62.630705820171634
75.5,12.602692307692307,54,6.904716981132076,54,4.775849056603774,54,5.39925925925926,54,0.9026666666666666,31,40.83612903225806,31,71.42131330361214
71.77,12.602692307692307,54,6.904716981132076,54,4.775849056603774,54,5.39925925925926,54,0.9026666666666666,31,40.83612903225806,31,71.42131330361214
110.92,12.602692307692307,54,6.904716981132076,54,4.775849056603774,54,5.39925925925926,54,0.9026666666666666,31,40.83612903225806,31,71.42131330361214
109.46,12.602692307692307,54,6.904716981132076,54,4.775849056603774,54,5.39925925925926,54,0.9026666666666666,31,40.83612903225806,31,71.42131330361214
109.12,12.602692307692307,54,6.904716981132076,54,4.775849056603774,54,5.39925925925926,54,0.9026666666666666,31,40.83612903225806,31,71.42131330361214
104.96,12.602692307692307,54,6.904716981132076,54,4.775849056603774,54,5.39925925925926,54,0.9026666666666666,31,40.83612903225806,31,71.42131330361214
95.17,11.543720930232556,44,6.370238095238095,44,4.75279069767442,44,5.266744186046512,44,0.8608333333333333,36,44.51861111111112,36,73.31293835363604
82.45,11.543720930232556,44,6.370238095238095,44,4.75279069767442,44,5.266744186046512,44,0.8608333333333333,36,44.51861111111112,36,73.31293835363604
100.75,11.543720930232556,44,6.370238095238095,44,4.75279069767442,44,5.266744186046512,44,0.8608333333333333,36,44.51861111111112,36,73.31293835363604
93.05,11.543720930232556,44,6.370238095238095,44,4.75279069767442,44,5.266744186046512,44,0.8608333333333333,36,44.51861111111112,36,73.31293835363604
59.87,11.543720930232556,44,6.370238095238095,44,4.75279069767442,44,5.266744186046512,44,0.8608333333333333,36,44.51861111111112,36,73.31293835363604
53.74,11.543720930232556,44,6.370238095238095,44,4.75279069767442,44,5.266744186046512,44,0.8608333333333333,36,44.51861111111112,36,73.31293835363604
81.97,10.986511627906976,45,6.175555555555556,45,4.289318181818181,45,5.165227272727273,45,0.8142857142857142,36,36.49057142857142,36,63.921469780865124
86.08,10.986511627906976,45,6.175555555555556,45,4.289318181818181,45,5.165227272727273,45,0.8142857142857142,36,36.49057142857142,36,63.921469780865124
82.88,10.986511627906976,45,6.175555555555556,45,4.289318181818181,45,5.165227272727273,45,0.8142857142857142,36,36.49057142857142,36,63.921469780865124
81.44,10.986511627906976,45,6.175555555555556,45,4.289318181818181,45,5.165227272727273,45,0.8142857142857142,36,36.49057142857142,36,63.921469780865124
87.66,10.986511627906976,45,6.175555555555556,45,4.289318181818181,45,5.165227272727273,45,0.8142857142857142,36,36.49057142857142,36,63.921469780865124
76.33,10.986511627906976,45,6.175555555555556,45,4.289318181818181,45,5.165227272727273,45,0.8142857142857142,36,36.49057142857142,36,63.921469780865124
95.37,12.937321428571428,58,6.943571428571429,58,5.768245614035087,58,5.968596491228069,58,0.9867391304347823,47,52.72063829787235,47,85.32511239071314
73.84,12.937321428571428,58,6.943571428571429,58,5.768245614035087,58,5.968596491228069,58,0.9867391304347823,47,52.72063829787235,47,85.32511239071314
110.5,12.937321428571428,58,6.943571428571429,58,5.768245614035087,58,5.968596491228069,58,0.9867391304347823,47,52.72063829787235,47,85.32511239071314
103.91,12.937321428571428,58,6.943571428571429,58,5.768245614035087,58,5.968596491228069,58,0.9867391304347823,47,52.72063829787235,47,85.32511239071314
98.37,12.937321428571428,58,6.943571428571429,58,5.768245614035087,58,5.968596491228069,58,0.9867391304347823,47,52.72063829787235,47,85.32511239071314
